match_id;player_id;team;opponent;player;position;shirt_number;totalPass;accuratePass;totalLongBalls;accurateLongBalls;goalAssist;accurateOwnHalfPasses;totalOwnHalfPasses;accurateOppositionHalfPasses;totalOppositionHalfPasses;ballRecovery;savedShotsFromInsideTheBox;penaltyFaced;saves;totalKeeperSweeper;accurateKeeperSweeper;minutesPlayed;touches;rating;possessionLostCtrl;expectedAssists;totalBallCarriesDistance;ballCarriesCount;totalProgression;keeperSaveValue;totalShots;goalsPrevented;passValueNormalized;dribbleValueNormalized;defensiveValueNormalized;goalkeeperValueNormalized;totalCross;aerialLost;aerialWon;duelLost;duelWon;totalContest;shotOffTarget;totalClearance;outfielderBlock;interceptionWon;wasFouled;fouls;totalOffside;expectedGoals;bestBallCarryProgression;totalProgressiveBallCarriesDistance;progressiveBallCarriesCount;shotValueNormalized;challengeLost;totalTackle;wonTackle;unsuccessfulTouch;dispossessed;onTargetScoringAttempt;penaltyConceded;expectedGoalsOnTarget;keyPass;wonContest;accurateCross;bigChanceCreated;bigChanceMissed;goodHighClaim;blockedScoringAttempt;goals;penaltyWon;errorLeadToAShot;lastManTackle;hitWoodwork;errorLeadToAGoal;punches;ownGoals;penaltySave;penaltyMiss
14083257;1108450;Getafe;Deportivo Alavés;Zaid Romero;D;24;35.0;20.0;11.0;3.0;0.0;11.0;17.0;9.0;18.0;6.0;0.0;0.0;0.0;0.0;0.0;90.0;59.0;7.2;18.0;0.00382713;59.232992295986;11.0;12.275276686954;0.0;0;0.0;0.13;0.12;0.29;0.0;1.0;3.0;3.0;5.0;9.0;0.0;0.0;7.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;949707;Getafe;Deportivo Alavés;Juan Iglesias;D;21;21.0;14.0;3.0;2.0;0.0;7.0;9.0;7.0;12.0;5.0;0.0;0.0;0.0;0.0;0.0;90.0;45.0;6.8;18.0;0.0215277;67.001928907356;6.0;42.392738441481;0.0;1;0.0;0.03;0.03;-0.05;0.0;3.0;1.0;3.0;8.0;6.0;0.0;0.0;2.0;0.0;2.0;1.0;4.0;0.0;0.0923;20.715518813117;26.588825190294;1.0;-0.15;3.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;1154549;Getafe;Deportivo Alavés;Mario Martín;M;6;5.0;4.0;0.0;0.0;0.0;1.0;2.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;12.0;6.5;4.0;0.0328308;5.2481345257148;1.0;-5.225923621741;0.0;1;0.0;0.09;-0.37;-0.01;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.018;0.0;0.0;0.0;-0.08;0.0;3.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;811629;Getafe;Deportivo Alavés;Luis Milla;M;5;42.0;29.0;11.0;7.0;1.0;14.0;17.0;15.0;25.0;8.0;0.0;0.0;0.0;0.0;0.0;90.0;60.0;8.1;19.0;0.344002;84.217091795124;10.0;44.82805923134;0.0;0;0.0;0.57;0.22;-0.02;0.0;5.0;0.0;4.0;5.0;9.0;4.0;0.0;2.0;0.0;1.0;2.0;2.0;0.0;0.0;23.548500648687;24.037396198424;1.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;385888;Getafe;Deportivo Alavés;Mauro Arambarri;M;8;19.0;12.0;2.0;1.0;0.0;2.0;3.0;10.0;16.0;6.0;0.0;0.0;0.0;0.0;0.0;90.0;47.0;7.4;16.0;0.0424812;52.68020592841;9.0;20.386733139781;0.0;3;0.0;-0.05;0.28;0.13;0.0;0.0;2.0;1.0;6.0;10.0;4.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.8249;0.0;0.0;0.0;0.3;0.0;4.0;1.0;5.0;0.0;1.0;0.0;0.6643;3.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;974713;Getafe;Deportivo Alavés;Luis Vázquez;F;19;7.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;67.0;25.0;7.4;11.0;0.0213234;47.881985958841;7.0;0.25245197522533;0.0;2;0.0;0.0;0.22;0.0;0.0;1.0;5.0;1.0;9.0;5.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;2.0;0.1431;0.0;0.0;0.0;0.49;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.7543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;973536;Getafe;Deportivo Alavés;Martín Satriano;F;10;23.0;16.0;1.0;1.0;0.0;5.0;7.0;11.0;16.0;6.0;0.0;0.0;0.0;0.0;0.0;89.0;45.0;6.0;13.0;0.0304345;66.818705321361;9.0;6.1347637310787;0.0;4;0.0;-0.39;0.15;0.2;0.0;0.0;7.0;1.0;11.0;5.0;3.0;1.0;3.0;0.0;1.0;1.0;0.0;0.0;0.1401;0.0;0.0;0.0;-0.22;0.0;2.0;1.0;2.0;2.0;1.0;0.0;0.0452;1.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;1101232;Getafe;Deportivo Alavés;Abdelkabir Abqar;D;3;7.0;3.0;3.0;1.0;0.0;1.0;1.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;16.0;6.3;4.0;0.00103596;4.507609566056;1.0;-1.1506590620904;0.0;1;0.0;0.04;0.0;-0.01;0.0;0.0;1.0;1.0;7.0;2.0;0.0;1.0;4.0;0.0;2.0;0.0;6.0;0.0;0.1176;0.0;0.0;0.0;-0.26;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;1515554;Getafe;Deportivo Alavés;Adrian Liso;F;23;3.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;23.0;13.0;7.1;3.0;0.00458234;72.857931653684;5.0;24.996436434513;0.0;2;0.0;-0.02;0.03;0.13;0.0;0.0;2.0;0.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.4104;22.693941444651;36.994766608834;2.0;0.15;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.4444;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;350560;Getafe;Deportivo Alavés;Diego Rico;D;16;3.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;2.0;0.00016683;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;128637;Getafe;Deportivo Alavés;Allan Nyom;D;12;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.00010968;3.7414736401584;1.0;-0.36648221176193;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083260;797291;Athletic Club;Levante UD;Unai Simón;G;1;28.0;17.0;15.0;4.0;0.0;14.0;15.0;3.0;13.0;13.0;0.0;0.0;1.0;6.0;6.0;90.0;38.0;6.3;11.0;0.00066993;38.978969789884;8.0;5.8404287387913;0.0159;0;-1.0976;0.08;0.0;-0.12;-0.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083260;866810;Athletic Club;Levante UD;Andoni Gorosabel;D;2;38.0;33.0;1.0;0.0;0.0;17.0;17.0;16.0;21.0;2.0;0.0;0.0;0.0;0.0;0.0;90.0;58.0;6.1;7.0;0.0526408;89.457848243933;11.0;18.465577875885;0.0;1;0.0;-0.12;-0.28;-0.46;0.0;2.0;2.0;1.0;7.0;3.0;2.0;1.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0059;24.429159791765;28.173288217743;1.0;-0.01;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083260;959872;Athletic Club;Levante UD;Aitor Paredes;D;4;64.0;60.0;8.0;5.0;0.0;43.0;46.0;17.0;18.0;4.0;0.0;0.0;0.0;0.0;0.0;90.0;80.0;7.0;4.0;0.214791;143.88250085296;22.0;44.505547693934;0.0;0;0.0;0.32;0.08;-0.24;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;10.0;0.0;4.0;0.0;2.0;0.0;0.0;18.086454624898;18.819094797572;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083260;149734;Athletic Club;Levante UD;Aymeric Laporte;D;14;71.0;59.0;9.0;5.0;0.0;33.0;36.0;26.0;35.0;2.0;0.0;0.0;0.0;0.0;0.0;90.0;80.0;6.9;13.0;0.0177593;276.06376039209;33.0;188.17057933868;0.0;1;0.0;0.25;0.26;-0.31;0.0;0.0;2.0;6.0;2.0;6.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0577;17.872188518484;45.879425746705;3.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
