league;season;id;name;short_name;match_name;first_name;last_name;team;nationality;position;shirt_number
73;2526;cjd62gwj9ptwrrtu6y6xnpeui;Bryan Gil Salvatierra;Bryan Gil;Bryan Gil;Bryan;Gil Salvatierra;Girona FC;Spain;Attacker;21
73;2526;dp6wja5f4zl30alplt3sf5kic;Papa Dame Ba;Papa Dame Ba;P. Ba;Papa Dame;Ba;Girona FC;Senegal;Attacker;44
73;2526;dqs37c6jriydjzjbm5zd17k0k;Pol Arnau Camacho;Pol Arnau;Pol Arnau;Pol;Arnau Camacho;Girona FC;Spain;Defender;27
73;2526;e3czx0nsuw10acnftbr8ud0bt;Francisco José Beltrán Peinado;Fran Beltrán;Fran Beltrán;Francisco José;Beltrán Peinado;Girona FC;Spain;Midfielder;8
73;2526;e5xv1rmy69kwuxjxin653ojqh;Abel Ruiz Ortega;Abel Ruiz;Abel Ruiz;Abel;Ruiz Ortega;Girona FC;Spain;Attacker;9
73;2526;eavhyxb9dfjh0jp5yzg8p8udx;Paulo Dino Gazzaniga Farias;Paulo Gazzaniga;P. Gazzaniga;Paulo Dino;Gazzaniga Farias;Girona FC;Argentina;Goalkeeper;13
73;2526;ejcyvgclry4g5pc2rtptifphx;Thomas Benoît Lemar;Thomas Lemar;T. Lemar;Thomas Benoît;Lemar;Girona FC;France;Midfielder;11
73;2526;eku9q64i0rwdxytris5ahfyms;Hugo Rincón Lumbreras;Hugo Rincón;Hugo Rincón;Hugo;Rincón Lumbreras;Girona FC;Spain;Defender;2
73;2526;20s72mrpp0gl3hd333zaows2c;Kareem Tunde Ruiz;Kareem Tunde;Kareem Tunde;Kareem;Tunde Ruiz;Levante UD;Spain;Attacker;26
73;2526;2ejz1qo6hy9ouvzcorbqeb28k;Daniel Cervera Cabané;Dani Cervera;Dani Cervera;Daniel;Cervera Cabané;Levante UD;Spain;Midfielder;37
73;2526;2ifhfzirsnjx86hr8gihf7h90;Huseini Alhassan Nakoha;Huseini Nakoha;Huseini;Huseini Alhassan;Nakoha;Levante UD;Ghana;Defender;35
73;2526;2y25g5wgiygxbp97r22o1a1as;Alan Agustín Matturro Romero;Alan Matturro;A. Matturro;Alan Agustín;Matturro Romero;Levante UD;Uruguay;Defender;3
73;2526;2zp83pf61rxwxumf6ba31qh3o;Martín Wilhelm Krug;Martín Krug;M. Krug;Martín Wilhelm;Krug;Levante UD;Panama;Defender;28
73;2526;3072da88jl9fou9gi2c5j3bx0;Pablo Cuñat Campos;Pablo Campos;Pablo Cuñat;Pablo;Cuñat Campos;Levante UD;Spain;Goalkeeper;1
73;2526;38igxi5sn8v00xtciwhqb44fe;Iker Losada Aragunde;Iker Losada;Iker Losada;Iker;Losada Aragunde;Levante UD;Spain;Attacker;18
73;2526;49230s4p4daocrftccqqbeqjt;Adrián de la Fuente Barquilla;Adrián de la Fuente;Adrián de la Fuente;Adrián;de la Fuente Barquilla;Levante UD;Spain;Defender;4
73;2526;4ig4kv8c1xew1jlsy1k2iga21;Unai Elgezabal Udondo;Unai Elgezabal;Unai Elgezabal;Unai;Elgezabal Udondo;Levante UD;Spain;Defender;5
73;2526;4v3mcgy4w1n4g3vkq0fe7iwwk;Matías Agustín Moreno;Matías Moreno;M. Moreno;Matías Agustín;Moreno;Levante UD;Argentina;Defender;2
73;2526;5b9ycghp21qhv7qz6zuvblh49;Goduine Koyalipou;Goduine Koyalipou;G. Koyalipou;Goduine;Koyalipou;Levante UD;Central African Republic;Attacker;15
73;2526;5oge5fhmna0oduqvjisoa1djp;Jeremy Isaiah Richard Toljan;Jeremy Toljan;J. Toljan;Jeremy Isaiah Richard;Toljan;Levante UD;Germany;Defender;22
73;2526;6gtfe9aysdrcht4v2rluu0ley;Carlos Álvarez Rivera;Carlos Álvarez;Carlos Álvarez;Carlos;Álvarez Rivera;Levante UD;Spain;Midfielder;24
73;2526;6lnttemmflhxp700fr069ty0a;Jon Ander Olasagasti Imizcoz;Jon Olasagasti;Jon Olasagasti;Jon Ander;Olasagasti Imizcoz;Levante UD;Spain;Midfielder;8
73;2526;6the1el1lar8xiz44w4xpdkic;Víctor Fernández Durán;Víctor Fernández;Víctor Fernández;Víctor;Fernández Durán;Levante UD;Spain;Midfielder;30
73;2526;6w641bd5laym8cnxg6mecsmqc;Francisco Cortés Gracia;Paco Cortés;Paco Cortés;Francisco;Cortés Gracia;Levante UD;Spain;Attacker;27
73;2526;7j2tby2juem6umpvk2ujxzs44;Joan Ruiz Agustina;Joan Ruiz;Joan Ruiz;Joan;Ruiz Agustina;Levante UD;Spain;Midfielder;33
73;2526;7udphhcokm6vralyz5gkovxsl;Mathew David Ryan;Mathew Ryan;M. Ryan;Mathew David;Ryan;Levante UD;Australia;Goalkeeper;13
73;2526;7x2c4pr7hvku5zp0dnjcpy0yy;Unai Vencedor Paris;Unai Vencedor;Unai Vencedor;Unai;Vencedor Paris;Levante UD;Spain;Midfielder;12
73;2526;86vrnjycj2o3mg6k7hohpzoyc;Alejandro Primo Hernández;Álex Primo;Álex Primo;Alejandro;Primo Hernández;Levante UD;Spain;Goalkeeper;32
73;2526;8kj8kbwbfiqloxiilj0i00ep6;Iván Romero de Ávila Araque;Iván Romero;Iván Romero;Iván;Romero de Ávila Araque;Levante UD;Spain;Attacker;9
73;2526;9m27ixw52r4zeq0qar8raw7x0;Pablo Rosón Fernández;Pablo Rosón;Pablo Rosón;Pablo;Rosón Fernández;Levante UD;Spain;Midfielder;30
73;2526;9y7202khwzb48ea7im646m11x;José Luis Morales Nogales;José Luis Morales;José Luis Morales;José Luis;Morales Nogales;Levante UD;Spain;Attacker;11
73;2526;a0810cmxke3zmwaqj31bo15hw;Nacho Pérez Gómez;Nacho Pérez;Nacho Pérez;Nacho;Pérez Gómez;Levante UD;Spain;Defender;29
73;2526;a35w8p4yvz2no4sm61b0ul0yc;Cayetano Romero Molina;Cayetano Romero;Cayetano;Cayetano;Romero Molina;Levante UD;Spain;Goalkeeper;34
73;2526;a5a9d3z93jct2dtg6ajpi26ay;Víctor García Raja;Víctor García;Víctor García;Víctor;García Raja;Levante UD;Spain;Defender;17
73;2526;a91clevckra05nq55e1ztezmd;Oriol Rey Erenas;Oriol Rey;Oriol Rey;Oriol;Rey Erenas;Levante UD;Spain;Midfielder;20
73;2526;bl3o0pt262qax5cwv4jeu82s4;Karl Edouard Blaise Etta Eyong;Karl Etta Eyong;K. Etta Eyong;Karl Edouard Blaise;Etta Eyong;Levante UD;Cameroon;Attacker;21
73;2526;bqb9wziyiw0rngildx44uhxbd;Diego Varela Pampín;Diego Pampín;Diego Pampín;Diego;Varela Pampín;Levante UD;Spain;Defender;6
73;2526;cbh5v5yi380uvbt5z2xbxemfo;Carlos Espí Escrihuela;Carlos Espí;Carlos Espí;Carlos;Espí Escrihuela;Levante UD;Spain;Attacker;19
73;2526;cmrror5dshow00mbi6nxh1es4;Tai Abed Kassus;Tai Abed;T. Abed;Tai;Abed Kassus;Levante UD;Israel;Attacker;55
73;2526;d1k9hj2ovhxue46mbdxy7wp3o;Jorge Cabello Trujillo;Jorge Cabello;Jorge Cabello;Jorge;Cabello Trujillo;Levante UD;Spain;Defender;14
73;2526;d34tmogp5h4rwuo3pcxtwp0fe;Manuel Sánchez de la Peña;Manu Sánchez;Manu Sánchez;Manuel;Sánchez de la Peña;Levante UD;Spain;Defender;23
73;2526;dlxi9jrz36ge900qdsd9c0mlm;Ugo Raghouber;Ugo Raghouber;U. Raghouber;Ugo;Raghouber;Levante UD;France;Midfielder;14
73;2526;dwvghrdrnqqmfiwwicm5lrskq;Roger Brugué Ayguade;Roger Brugué;Roger Brugué;Roger;Brugué Ayguade;Levante UD;Spain;Midfielder;7
73;2526;e98i1kwb733b830mk2wqdlene;Pablo Martínez Andrés;Pablo Martínez;Pablo Martínez;Pablo;Martínez Andrés;Levante UD;Spain;Midfielder;10
73;2526;kdf39fz73dd5n2nzlsuwbq3t;Kervin Fabián Arriaga Villanueva;Kervin Arriaga;K. Arriaga;Kervin Fabián;Arriaga Villanueva;Levante UD;Honduras;Midfielder;16
73;2526;1bdnkqbxm2u5ror7ipig5m73e;Sergio Camello Pérez;Sergio Camello;Sergio Camello;Sergio;Camello Pérez;Rayo Vallecano de Madrid;Spain;Attacker;10
73;2526;1ho7koiegfhsuevuum2meibu2;Pathé Ismaël Ciss;Pathé Ciss;P. Ciss;Pathé Ismaël;Ciss;Rayo Vallecano de Madrid;Senegal;Midfielder;6
73;2526;2pdz9y2nbrc1dnfkskrostn2s;Samuel Becerra Gómez;Samu Becerra;Samu Becerra;Samuel;Becerra Gómez;Rayo Vallecano de Madrid;Spain;Midfielder;28
73;2526;2qauzcv74cd8uqfv2ibl52ymt;Luis Alfonso Espino García;Luis Alfonso Espino García;P. Espino;Luis Alfonso;Espino García;Rayo Vallecano de Madrid;Uruguay;Defender;22
73;2526;38dhmhce7deuqgqmc3p7nhai2;Andrei Florin Rațiu;Andrei Ratiu;A. Rațiu;Andrei Florin;Rațiu;Rayo Vallecano de Madrid;Romania;Defender;2
73;2526;3ca7tqrdasmeop6ud9zot0wdl;Isaac Palazón Camacho;Isi Palazón;Isi Palazón;Isaac;Palazón Camacho;Rayo Vallecano de Madrid;Spain;Midfielder;7
73;2526;533095rnz0k8mxqe6gzn0mfo5;Florian Grégoire Claude Lejeune;Florian Lejeune;F. Lejeune;Florian Grégoire Claude;Lejeune;Rayo Vallecano de Madrid;France;Defender;24
73;2526;66fshzi5f86wt1lwa4kdhiooa;Francisco Pérez Martínez;Fran Pérez;Fran Pérez;Francisco;Pérez Martínez;Rayo Vallecano de Madrid;Spain;Midfielder;21
73;2526;676ehh6cwla4o9igey7qr1uqd;Óscar Guido Trejo;Óscar Trejo;Ó. Trejo;Óscar Guido;Trejo;Rayo Vallecano de Madrid;Argentina;Midfielder;8
73;2526;6xohxbkjdcqw7zc7c272i1qfo;Diego Méndez Molero;Diego Méndez;Diego Méndez;Diego;Méndez Molero;Rayo Vallecano de Madrid;Spain;Midfielder;29
73;2526;73jvx4opw9wvawwpg0bnt8ay2;Ilias Akhomach Chakkour;Ilias Akhomach;I. Akhomach;Ilias;Akhomach Chakkour;Rayo Vallecano de Madrid;Morocco;Attacker;12
73;2526;7m4ago0en2dqqctiydc48pjbo;Adrián Molina Colorado;Adrián Molina;Adrián Molina;Adrián;Molina Colorado;Rayo Vallecano de Madrid;Spain;Goalkeeper;40
73;2526;7ppmuz6ays7s0v3gk2x4ecb1l;Alexandre Zurawski;Alexandre Zurawski;Alemão;Alexandre;Zurawski;Rayo Vallecano de Madrid;Brazil;Attacker;9
73;2526;7vb4xrwk7sbgpxzgiwwbt4s89;Pedro Díaz Fanjul;Pedro Díaz;Pedro Díaz;Pedro;Díaz Fanjul;Rayo Vallecano de Madrid;Spain;Midfielder;4
73;2526;8eh38t4oyyt728co362f6uqqd;Álvaro García Rivera;Álvaro García;Álvaro García;Álvaro;García Rivera;Rayo Vallecano de Madrid;Spain;Midfielder;18
73;2526;8onruhr4es313aq52xsl7nxlh;Óscar Valentín Martín Luengo;Óscar Valentín;Óscar Valentín;Óscar;Valentín Martín Luengo;Rayo Vallecano de Madrid;Spain;Midfielder;23
73;2526;93ax2k4h3lmf1tyasj135mbro;Marco Román Santos;Marco Román;Marco Román;Marco;Román Santos;Rayo Vallecano de Madrid;Spain;Midfielder;31
73;2526;9h6xf4ac4rpsjpummcdx26z9;Augusto Martín Batalla Barga;Augusto Batalla;A. Batalla;Augusto Martín;Batalla Barga;Rayo Vallecano de Madrid;Argentina;Goalkeeper;13
73;2526;9xhbpn45z9wvjidbmparzkdm1;Daniel Cárdenas Lindez;Dani Cárdenas;Dani Cárdenas;Daniel;Cárdenas Lindez;Rayo Vallecano de Madrid;Spain;Goalkeeper;1
73;2526;a045sz2acqbfgyq9puwsu8sx6;Randy Nteka;Randy Nteka;Randy Nteka;Randy;Nteka;Rayo Vallecano de Madrid;Angola;Midfielder;11
73;2526;a8g1nr2nrtkbm34v91bhz44d0;Pelayo Fernández Balboa;Pelayo Fernández;Pelayo Fernández;Pelayo;Fernández Balboa;Rayo Vallecano de Madrid;Spain;Defender;27
73;2526;amt4voyjzhnvr55t08hzlw50q;Josep María Chavarría Pérez;Pep Chavarría;Pep Chavarría;Josep María;Chavarría Pérez;Rayo Vallecano de Madrid;Spain;Defender;3
73;2526;asvxbmdd5j5tlz2fo1jpcrrx0;Jozhua Tomayo Vertrouwd;Jozhua Vertrouwd;J. Vertrouwd;Jozhua Tomayo;Vertrouwd;Rayo Vallecano de Madrid;Netherlands;Defender;33
73;2526;av3b3g13pg0bx7u7dss4jq044;Sergio José Lozano Martínez;Sergio Lozano;Sergio Lozano;Sergio José;Lozano Martínez;Rayo Vallecano de Madrid;Spain;Defender;27
73;2526;bpfp895223p7w0px2ui3nb2l1;Iván Balliu Campeny;Iván Balliu;I. Balliu;Iván;Balliu Campeny;Rayo Vallecano de Madrid;Albania;Defender;20
73;2526;c157xhi78x9cykn7xz816bjd;Jorge de Frutos Sebastián;Jorge de Frutos;Jorge de Frutos;Jorge;de Frutos Sebastián;Rayo Vallecano de Madrid;Spain;Attacker;19
73;2526;c90gk99jn34wxtlad784hpnv8;Carlos Martín Domínguez;Carlos Martín;Carlos Martín;Carlos;Martín Domínguez;Rayo Vallecano de Madrid;Spain;Attacker;14
73;2526;cdsidpd0i3ub2tvw47qt813x0;Nobel Mendy;Nobel Mendy;N. Mendy;Nobel;Mendy;Rayo Vallecano de Madrid;Senegal;Defender;32
73;2526;cfmzb93gnr836gxzkraj1n14a;Juan Pedro Gil Bueno;Juan Pedro Gil Bueno;Juanpe Gil;Juan Pedro;Gil Bueno;Rayo Vallecano de Madrid;Spain;Goalkeeper;30
73;2526;ed0t2uo6kac1nd9203f3rzdhw;Marco de las Sías López;Marco de Las Sias;Marco de las Sías;Marco;de las Sías López;Rayo Vallecano de Madrid;Spain;Defender;26
73;2526;f0a2qk3jzxercn67bben5eled;Gerard Gumbau Garriga;Gerard Gumbau;Gerard Gumbau;Gerard;Gumbau Garriga;Rayo Vallecano de Madrid;Spain;Midfielder;15
73;2526;f5blplnlgn04f54kqsfx1b7qh;Luiz Felipe Ramos Marchi;Luiz Felipe Ramos Marchi;Luiz Felipe;Luiz Felipe;Ramos Marchi;Rayo Vallecano de Madrid;Italy;Defender;5
73;2526;lp63o37czdwete0smmu62k89;Khalid Abdul Mumin Suleman;Abdul Mumin;A. Mumin;Khalid Abdul;Mumin Suleman;Rayo Vallecano de Madrid;Ghana;Defender;16
73;2526;u04ao1ldrjjesgqq52o7ghqt;Unai López Cabrera;Unai López;Unai López;Unai;López Cabrera;Rayo Vallecano de Madrid;Spain;Midfielder;17
73;2526;26atxu4fr8f87oi8mt6z70mhh;Pau López Sabata;Pau López;Pau López;Pau;López Sabata;Real Betis Balompié;Spain;Goalkeeper;25
73;2526;2r4450bqkmpcf1ogmcfhvczmy;Natan Bernardo de Souza;Natan Bernardo de Souza;Natan;Natan Bernardo;de Souza;Real Betis Balompié;Brazil;Defender;4
73;2526;2r4ox2h5r7doo3ys9ynm2nbo5;Adrián San Miguel del Castillo;Adrián San Miguel del Castillo;Adrián;Adrián;San Miguel del Castillo;Real Betis Balompié;Spain;Goalkeeper;13
73;2526;38igxi5sn8v00xtciwhqb44fe;Iker Losada Aragunde;Iker Losada;Iker Losada;Iker;Losada Aragunde;Real Betis Balompié;Spain;Attacker;14
73;2526;3bbg1d1eis9t1ds9bn9ryhyc4;Iván Corralejo Mantero;Iván Corralejo;Iván Corralejo;Iván;Corralejo Mantero;Real Betis Balompié;Spain;Midfielder;50
73;2526;3e8mxxfs5q7gt4lg2beqpkwyd;Héctor Bellerín Moruno;Héctor Bellerín;Héctor Bellerín;Héctor;Bellerín Moruno;Real Betis Balompié;Spain;Defender;2
73;2526;45s1v9805id09m5zkcylueod1;Francisco Román Alarcón Suárez;Francisco Román Alarcón Suárez;Isco;Francisco Román;Alarcón Suárez;Real Betis Balompié;Spain;Midfielder;22
73;2526;4kfx8fzf54bli2a2o0i3fvhed;Sofyan Amrabat;Sofyan Amrabat;S. Amrabat;Sofyan;Amrabat;Real Betis Balompié;Morocco;Midfielder;14
73;2526;4r6jcuotjs6rz8iwu20996z85;Marc Roca Junqué;Marc Roca;Marc Roca;Marc;Roca Junqué;Real Betis Balompié;Spain;Midfielder;21
73;2526;5lsx1d5uu8hu6x6a2eocqhvys;Pablo García Fernández;Pablo García;Pablo García;Pablo;García Fernández;Real Betis Balompié;Spain;Attacker;52
73;2526;5o07mnpidavbe0hqoqzwgom50;Sergi Altimira Clavell;Sergi Altimira;Sergi Altimira;Sergi;Altimira Clavell;Real Betis Balompié;Spain;Midfielder;6
73;2526;6aix9yu384pv1caanqiol231l;Pablo Fornals Malla;Pablo Fornals;Pablo Fornals;Pablo;Fornals Malla;Real Betis Balompié;Spain;Midfielder;8
73;2526;72pvwj4z6j8xwsgs6zlhr5e6s;Nelson Alexander Deossa Suárez;Nelson Deossa;N. Deossa;Nelson Alexander;Deossa Suárez;Real Betis Balompié;Colombia;Midfielder;18
73;2526;733ho2s9aqwwxzbqfiia3b7bp;Álvaro Fidalgo Fernández;Álvaro Fidalgo;Álvaro Fidalgo;Álvaro;Fidalgo Fernández;Real Betis Balompié;Spain;Midfielder;15
73;2526;79u84y1eb01yyp8mhpej75q1g;Diego Valentín Gómez;Valentín Gómez;V. Gómez;Diego Valentín;Gómez;Real Betis Balompié;Argentina;Defender;16
73;2526;8500o2azpwulkmy0dk3xueuxg;Rodrigo Marina Parra;Rodrigo Marina;Rodri Marina;Rodrigo;Marina Parra;Real Betis Balompié;Spain;Attacker;29
73;2526;89ck0nb8xgzcjqt3puatxy5n8;Félix Martí Garreta;Félix Garreta;Félix Garreta;Félix;Martí Garreta;Real Betis Balompié;Spain;Defender;35
73;2526;8aao79b1g77c5jhp1n0w60xrd;Juan Camilo Hernández Suárez;Cucho Hernández;C. Hernández;Juan Camilo;Hernández Suárez;Real Betis Balompié;Colombia;Attacker;19
73;2526;9226xt1t1m3fy4ob9l2r16609;Aitor Ruibal García;Aitor Ruibal;Aitor Ruibal;Aitor;Ruibal García;Real Betis Balompié;Spain;Attacker;24
73;2526;96cbv23es0gucmd2v0qvk3iwa;Abdessamad Ezzalzouli;Abde Ezzalzouli;A. Ezzalzouli;Abdessamad;Ezzalzouli;Real Betis Balompié;Morocco;Attacker;10
73;2526;9ak3zczupeken1itsmkherbh1;Ricardo Iván Rodríguez Araya;Ricardo Rodríguez;R. Rodríguez;Ricardo Iván;Rodríguez Araya;Real Betis Balompié;Switzerland;Defender;12
73;2526;9ao7l82r1xd2rjnvv5u6plcr9;Diego Javier Llorente Ríos;Diego Llorente;Diego Llorente;Diego Javier;Llorente Ríos;Real Betis Balompié;Spain;Defender;3
73;2526;9rfwfsz5cmckyjripqgtbc7op;Héctor Junior Firpo Adamés;Junior Firpo;J. Firpo;Héctor Junior;Firpo Adamés;Real Betis Balompié;Dominican Republic;Defender;23
73;2526;a3ygqbn6amv71pg3wmj9jwtuc;José Antonio Morante Antúnez;José Antonio Morante Antúnez;José Antonio Morante;José Antonio;Morante Antúnez;Real Betis Balompié;Spain;Attacker;27
73;2526;a68fosxpgtyxj64ex9f6nget;Cédric Bakambu;Cédric Bakambu;C. Bakambu;Cédric;Bakambu;Real Betis Balompié;Congo DR;Attacker;11
73;2526;a7yukvb2q14p6ssdb1a57twr8;Mawuli Kwame Mensah Vadze;Mawuli Mensah;M. Mensah;Mawuli Kwame;Mensah Vadze;Real Betis Balompié;Ghana;Midfielder;28
73;2526;bdbqu8d13otbx5jt3lsv3qq6s;Daniel Pérez Guerrero;Dani Pérez;Dani Pérez;Daniel;Pérez Guerrero;Real Betis Balompié;Spain;Midfielder;37
73;2526;bg3g5wv61dr3smfwbkzxdk1lg;Darling Bladi;Darling Bladi;D. Bladi;Darling;Bladi;Real Betis Balompié;France;Defender;36
73;2526;bqmhsb2bsuuuijw2ci39l01k9;Rodrigo Riquelme Reche;Rodrigo Riquelme;Rodrigo Riquelme;Rodrigo;Riquelme Reche;Real Betis Balompié;Spain;Midfielder;17
73;2526;cd0amy4nvlm2z4x83lellwahg;Carlos de Roa García;Carlos de Roa;Carlos de Roa;Carlos;de Roa García;Real Betis Balompié;Spain;Defender;33
73;2526;cd0w7dewgwkiiqkg0jty8ae50;Ángel Ortiz Monterrey;Ángel Ortiz;Ángel Ortiz;Ángel;Ortiz Monterrey;Real Betis Balompié;Spain;Defender;40
73;2526;cdsidpd0i3ub2tvw47qt813x0;Nobel Mendy;Nobel Mendy;N. Mendy;Nobel;Mendy;Real Betis Balompié;Senegal;Defender;32
73;2526;cuxm7t8cql3v06hqf18wvcul1;Luis Ezequiel Ávila;Chimy Ávila;C. Ávila;Luis Ezequiel;Ávila;Real Betis Balompié;Argentina;Attacker;9
73;2526;dh2wmerftfg5e3tydgykp4dg4;Germán García Fernández;Germán García;Germán García;Germán;García Fernández;Real Betis Balompié;Spain;Goalkeeper;30
73;2526;dhtb9gizk25k1u3h0b7xgy4tl;Giovani Lo Celso;Giovani Lo Celso;G. Lo Celso;Giovani;Lo Celso;Real Betis Balompié;Argentina;Midfielder;20
73;2526;e3unbekvmnrnv6g6mmm46eu50;Manuel González Pallarés;Manu González;Manu González;Manuel;González Pallarés;Real Betis Balompié;Spain;Goalkeeper;41
73;2526;evpjdko94awbqbbl5wl9hto7p;Marc Bartra Aregall;Marc Bartra;Marc Bartra;Marc;Bartra Aregall;Real Betis Balompié;Spain;Defender;5
73;2526;routhh0ialijcg3egagouig9;Álvaro Valles Rosa;Álvaro Valles;Álvaro Valles;Álvaro;Valles Rosa;Real Betis Balompié;Spain;Goalkeeper;1
73;2526;v22q59d00b5v78rgx7v8z3vu;Antony Matheus dos Santos;Antony Matheus dos Santos;Antony;Antony Matheus;dos Santos;Real Betis Balompié;Brazil;Attacker;7
73;2526;18mddnpa54ygoaefaj0c5obf9;Mihailo Ristić;Mihailo Ristic;M. Ristić;Mihailo;Ristić;Real Club Celta de Vigo;Serbia;Defender;21
73;2526;19h01qn41ea3399pu4ct655p0;Marcos González Maestu;Marcos González;Marcos González;Marcos;González Maestu;Real Club Celta de Vigo;Spain;Goalkeeper;40
73;2526;2h0nzzgjm960f5i93ncgp4mxg;Hugo Burcio García;Hugo Burcio;Hugo Burcio;Hugo;Burcio García;Real Club Celta de Vigo;Spain;Midfielder;38
73;2526;3qrk8nw6nc8o96n7jr1az21ux;Joseph Aidoo;Joseph Aidoo;J. Aidoo;Joseph;Aidoo;Real Club Celta de Vigo;Ghana;Defender;4
73;2526;3sy16pz110zmyq073ao24l1ck;Carlos Domínguez Cáceres;Carlos Domínguez;Carlos Domínguez;Carlos;Domínguez Cáceres;Real Club Celta de Vigo;Spain;Defender;24
73;2526;3xu6rpdncvtd2adn94xaqavze;Hugo González Sotos;Hugo González;Hugo González;Hugo;González Sotos;Real Club Celta de Vigo;Spain;Attacker;30
73;2526;530jf9kq6s7dqggz6how0lt04;Jones El Abdellaoui;Jones El Abdellaoui;J. El Abdellaoui;Jones;El Abdellaoui;Real Club Celta de Vigo;Morocco;Attacker;39
73;2526;59ndqnsvggsoek170rdqyd1w5;Iván Villar Martínez;Iván Villar;Iván Villar;Iván;Villar Martínez;Real Club Celta de Vigo;Spain;Goalkeeper;1
73;2526;5ez2huoeh2g3ijpgr7m15lg5;Franco Emanuel Cervi;Franco Cervi;F. Cervi;Franco Emanuel;Cervi;Real Club Celta de Vigo;Argentina;Midfielder;11
73;2526;5tc1y5n3h4ties7gbc3zd9j6y;Sergio Carreira Vilariño;Sergio Carreira;Sergio Carreira;Sergio;Carreira Vilariño;Real Club Celta de Vigo;Spain;Defender;5
73;2526;5ug00ump6bz6bpef42be8j310;Óscar Marcos Santamaría;Óscar Marcos;Óscar Marcos;Óscar;Marcos Santamaría;Real Club Celta de Vigo;Spain;Attacker;33
73;2526;64ctdbd0w5ikj0fkcuu9jdbhm;Moriba Kourouma Kourouma;Moriba Kourouma Kourouma;I. Moriba;Moriba;Kourouma Kourouma;Real Club Celta de Vigo;Guinea;Midfielder;6
73;2526;6q341ss6es4r2m1o5s5e80nbo;Yoel Lago Amil;Yoel Lago;Yoel Lago;Yoel;Lago Amil;Real Club Celta de Vigo;Spain;Defender;29
73;2526;6wplm29z7qxxmujyc2ml19gix;Ionuț Andrei Radu;Ionut Radu;I. Radu;Ionuț Andrei;Radu;Real Club Celta de Vigo;Romania;Goalkeeper;13
73;2526;75xbiozismh96vufhrhkng4mi;Javier Rueda García;Javi Rueda;Javi Rueda;Javier;Rueda García;Real Club Celta de Vigo;Spain;Defender;17
73;2526;79n0dyjagmleor1fpwl25qql0;Javier Rodríguez Galiano;Javi Rodríguez;Javi Rodríguez;Javier;Rodríguez Galiano;Real Club Celta de Vigo;Spain;Defender;32
73;2526;7p0akp1xl4aeflj4f9jlk61p0;Ángel Arcos Cadilla;Ángel Arcos;Ángel Arcos;Ángel;Arcos Cadilla;Real Club Celta de Vigo;Spain;Attacker;28
73;2526;81fw03v34t2u3xnwq5gpdbpck;Damián Rodríguez Sousa;Damián Rodríguez;Damián Rodríguez;Damián;Rodríguez Sousa;Real Club Celta de Vigo;Spain;Midfielder;14
73;2526;82j8oubp6fqzgci68hxvxw3dg;Pablo González Meixús;Pablo Meixús;Pablo Meixús;Pablo;González Meixús;Real Club Celta de Vigo;Spain;Defender;31
73;2526;9462218yklkts6mod3cbfryz9;Matías Vecino Falero;Matías Vecino;M. Vecino;Matías;Vecino Falero;Real Club Celta de Vigo;Uruguay;Midfielder;15
73;2526;96h53hatq4r3zsfvn5xl752c4;Andrés Antañón Vieites;Andrés Antañón;Andrés Antañón;Andrés;Antañón Vieites;Real Club Celta de Vigo;Spain;Midfielder;36
73;2526;9g4ojrys88awchyj6zgmd6oes;Fernando López González;Fer López;Fer López;Fernando;López González;Real Club Celta de Vigo;Spain;Midfielder;8
73;2526;9i7lb16qty1t21bnc5h7skclx;Marcos Alonso Mendoza;Marcos Alonso;Marcos Alonso;Marcos;Alonso Mendoza;Real Club Celta de Vigo;Spain;Defender;20
73;2526;9ksvo095xi2t4q4pvgxa836z8;Pablo Durán Fernández;Pablo Durán;Pablo Durán;Pablo;Durán Fernández;Real Club Celta de Vigo;Spain;Attacker;18
73;2526;9mlj7fxon5zy1qmktvvcwjrl6;Ferran Jutglà Blanch;Ferran Jutglà;Ferran Jutglà;Ferran;Jutglà Blanch;Real Club Celta de Vigo;Spain;Attacker;9
73;2526;a39ntr1ek9aavke18yucd0r2s;Miguel Román González;Miguel Román;Miguel Román;Miguel;Román González;Real Club Celta de Vigo;Spain;Midfielder;16
73;2526;b9gvtejjtt3vqukvdeuuo1eqx;Marc Vicente Vidal Girona;Marc Vidal;Marc Vidal;Marc Vicente;Vidal Girona;Real Club Celta de Vigo;Spain;Goalkeeper;25
73;2526;c2z40s3jlj0xsyoihce3ksdbe;Manuel Fernández Arroyo;Manu Fernández;Manu Fernández;Manuel;Fernández Arroyo;Real Club Celta de Vigo;Spain;Defender;12
73;2526;c3sl9ajm4q424r4u37iath3hl;Óscar Mingueza García;Óscar Mingueza;Óscar Mingueza;Óscar;Mingueza García;Real Club Celta de Vigo;Spain;Defender;3
73;2526;c60m17adgxbewkrzizwtzd91w;Hugo Sotelo Gómez;Hugo Sotelo;Hugo Sotelo;Hugo;Sotelo Gómez;Real Club Celta de Vigo;Spain;Midfielder;22
73;2526;cksi669gcnskpytzh70a43it;Carl Anders Theodor Starfelt;Carl Starfelt;C. Starfelt;Carl Anders Theodor;Starfelt;Real Club Celta de Vigo;Sweden;Defender;2
