match_id;player_idss;teamss;opponent;player;positionss;shirt_number;totalPassss;accuratePassss;totalLongBalls;accurateLongBalls;goalAssistss;accurateOwnHalfPasses;totalOwnHalfPasses;accurateOppositionHalfPasses;totalOppositionHalfPasses;ballRecovery;savedShotsFromInsideTheBox;penaltyFaced;savesss;totalKeeperSweeper;accurateKeeperSweeper;minutesPlayed;touches;rating;possessionLostCtrl;expectedAssists;totalBallCarriesDistance;ballCarriesCount;totalProgression;keeperSaveValue;totalShots;goalsPrevented;passValueNormalized;dribbleValueNormalized;defensiveValueNormalized;goalkeeperValueNormalized;totalCross;aerialLost;aerialWon;duelLost;duelWon;totalContest;shotOffTargetss;totalClearancess;outfielderBlock;interceptionWon;wasFouledss;foulsss;totalOffsidess;expectedGoals;bestBallCarryProgression;totalProgressiveBallCarriesDistance;progressiveBallCarriesCount;shotValueNormalized;challengeLost;totalTackless;wonTackless;unsuccessfulTouch;dispossessed;onTargetScoringAttempt;penaltyConceded;expectedGoalsOnTarget;keyPass;wonContest;accurateCross;bigChanceCreated;bigChanceMissed;goodHighClaim;blockedScoringAttempt;goalsss;penaltyWon;errorLeadToAShot;lastManTackle;hitWoodwork;errorLeadToAGoal;punches;ownGoals;penaltySave;penaltyMiss;league;season;match;match_slug;teamsw;player_idsw;name;short_name;match_name;positionsw;pos_side;formation_place;accuratePasssw;gameStarted;goalKicks;goalsConceded;minsPlayed;savessw;totalPasssw;formationPlace;foulssw;lostCorners;totalClearancesw;totalOffsidesw;totalTacklesw;totalThrows;wasFouledsw;wonTacklesw;yellowCard;shotOffTargetsw;totalScoringAtt;totalSubOff;blockedScoringAtt;wonCorners;cornerTaken;totalSubOn;cleanSheet;goalssw;ontargetScoringAtt;goalAssistsw;Venue
14083327;1085081;Real Madrid;Valencia;Álvaro Carreras;D;18;51.0;44.0;2.0;0.0;0.0;9.0;12.0;35.0;39.0;5.0;0.0;0.0;0.0;0.0;0.0;90.0;75.0;7.9;9.0;0.0636208;153.47513530474;17.0;62.203109714941;0.0;1;0.0;-0.01;0.15;0.22;0.0;1.0;2.0;2.0;5.0;5.0;2.0;0.0;4.0;0.0;1.0;0.0;3.0;0.0;0.084;20.4941701402;21.13302063123;1.0;0.53;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.6264;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2bl3hdm49yj3nhnvngy8p6qs4;val-rma;Real Madrid;a4kw8u4dqsslfwe1ux08lbmc;Álvaro Fernández Carreras;Álvaro Carreras;Álvaro Carreras;Defender;Left;3;44;1;0;0;90;0;51;3;3;0;4;0;1;9;0;1;1;0;1;0;0;1;0;0;1;1;1;0;Away
14083327;1091116;Real Madrid;Valencia;Arda Güler;M;15;57.0;52.0;3.0;2.0;0.0;9.0;10.0;43.0;47.0;8.0;0.0;0.0;0.0;0.0;0.0;82.0;73.0;6.8;16.0;0.0838791;225.34349459433;29.0;120.61816742538;0.0;1;0.0;-0.3;0.35;0.19;0.0;9.0;0.0;0.0;3.0;4.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.045;25.931944806131;58.538773658532;3.0;-0.1;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2bl3hdm49yj3nhnvngy8p6qs4;val-rma;Real Madrid;39gif4xfy8xddarasbsad56ok;Arda Güler;Arda Güler;A. Güler;Midfielder;Right;7;52;1;0;0;82;0;57;7;2;0;0;0;2;0;2;1;0;0;1;1;1;1;8;0;0;0;0;0;Away
14083327;831808;Real Madrid;Valencia;Federico Valverde;M;8;75.0;67.0;3.0;2.0;0.0;22.0;25.0;45.0;50.0;5.0;0.0;0.0;0.0;0.0;0.0;89.0;84.0;7.4;9.0;0.133019;138.81879972541;21.0;54.886026673793;0.0;2;0.0;0.22;0.28;0.61;0.0;0.0;1.0;0.0;2.0;3.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0389;0.0;0.0;0.0;-0.07;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0798;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2bl3hdm49yj3nhnvngy8p6qs4;val-rma;Real Madrid;1i9wi65k2foqwudeqiyih87hl;Federico Santiago Valverde Dipetta;Federico Valverde;F. Valverde;Midfielder;Centre/Right;4;67;1;0;0;89;0;75;4;0;0;2;0;2;0;0;0;0;1;2;1;0;2;0;0;1;0;1;0;Away
14083327;859025;Real Madrid;Valencia;Aurélien Tchouaméni;M;14;67.0;61.0;2.0;0.0;0.0;16.0;17.0;45.0;50.0;4.0;0.0;0.0;0.0;0.0;0.0;90.0;86.0;7.9;9.0;0.0738198;173.63900842597;21.0;83.553595231522;0.0;0;0.0;0.28;0.24;0.34;0.0;0.0;0.0;4.0;1.0;11.0;0.0;0.0;4.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2bl3hdm49yj3nhnvngy8p6qs4;val-rma;Real Madrid;aipyotc87m5bdvmvizd5n69k9;Aurélien Djani Tchouaméni;Aurélien Tchouaméni;A. Tchouaméni;Midfielder;Left/Centre;8;61;1;0;0;90;0;67;8;1;1;4;0;5;0;2;4;0;0;0;0;0;0;0;0;1;0;0;0;Away
14083327;973887;Real Madrid;Valencia;Eduardo Camavinga;M;6;55.0;52.0;3.0;3.0;0.0;21.0;21.0;31.0;34.0;3.0;0.0;0.0;0.0;0.0;0.0;90.0;73.0;7.2;6.0;0.0544349;127.77033643489;16.0;55.209510390432;0.0;1;0.0;0.07;0.2;0.36;0.0;0.0;0.0;1.0;6.0;6.0;0.0;1.0;2.0;1.0;1.0;1.0;3.0;0.0;0.0152;30.772484156953;31.595903595245;1.0;-0.07;0.0;4.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2bl3hdm49yj3nhnvngy8p6qs4;val-rma;Real Madrid;en2c7z1raqmcwee78297pbnu2;Eduardo Celmi Camavinga;Eduardo Camavinga;E. Camavinga;Midfielder;Left;11;52;1;0;0;90;0;55;11;3;2;2;0;4;1;1;3;0;1;1;0;0;1;0;0;1;0;0;0;Away
14083327;826643;Real Madrid;Valencia;Kylian Mbappé;F;10;35.0;27.0;1.0;1.0;0.0;3.0;4.0;24.0;31.0;1.0;0.0;0.0;0.0;0.0;0.0;90.0;57.0;6.9;21.0;0.130127;224.04615396842;20.0;144.66114164931;0.0;4;0.0;-0.66;0.35;-0.04;0.0;3.0;0.0;0.0;8.0;2.0;7.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;0.6343;43.679683230955;132.14539832719;5.0;0.53;0.0;0.0;0.0;3.0;1.0;3.0;0.0;0.4621;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2bl3hdm49yj3nhnvngy8p6qs4;val-rma;Real Madrid;5e9ilgrz3tzg9kd1gk3yvrahh;Kylian Mbappé Lottin;Kylian Mbappé;K. Mbappé;Striker;Centre/Right;10;27;1;0;0;90;0;35;10;2;0;0;2;0;0;0;0;0;1;4;0;0;1;0;0;1;1;3;0;Away
14083327;1402716;Real Madrid;Valencia;Gonzalo García;F;16;16.0;14.0;0.0;0.0;0.0;1.0;2.0;13.0;14.0;2.0;0.0;0.0;0.0;0.0;0.0;76.0;26.0;6.1;7.0;0.186799;32.570684837464;7.0;3.3078599061464;0.0;0;0.0;0.01;-0.5;0.15;0.0;0.0;3.0;2.0;7.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2bl3hdm49yj3nhnvngy8p6qs4;val-rma;Real Madrid;4o9d3hpjlicgce9gtbewyzhn8;Gonzalo García Torres;Gonzalo García;Gonzalo García;Striker;Left/Centre;9;14;1;0;0;76;0;16;9;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;Away
14083327;795064;Real Madrid;Valencia;Trent Alexander-Arnold;D;12;14.0;10.0;6.0;3.0;0.0;3.0;5.0;7.0;9.0;2.0;0.0;0.0;0.0;0.0;0.0;14.0;17.0;6.8;5.0;0.00513648;27.761258412345;5.0;-8.4772897133024;0.0;0;0.0;0.08;-0.19;0.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2bl3hdm49yj3nhnvngy8p6qs4;val-rma;Real Madrid;19z8jmren3eytg7fbuzqv73kl;Trent John Alexander-Arnold;Trent Alexander-Arnold;T. Alexander-Arnold;Substitute;Defender;0;10;0;0;0;14;0;14;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Away
14083327;835485;Real Madrid;Valencia;Brahim Díaz;M;21;7.0;6.0;0.0;0.0;1.0;0.0;0.0;6.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;9.0;6.7;3.0;0.168358;50.656719027617;3.0;37.930487977409;0.0;0;0.0;-0.05;0.18;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;29.017462326144;42.363739828318;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2bl3hdm49yj3nhnvngy8p6qs4;val-rma;Real Madrid;3jln1gzc0859ymphvq83i0mp5;Brahim Abdelkader Díaz;Brahim Díaz;Brahim Díaz;Substitute;Midfielder;0;6;0;0;0;14;0;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;Away
14083327;1403559;Real Madrid;Valencia;Franco Mastantuono;F;30;3.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;7.0;6.4;1.0;0.0373445;0.0;0.0;0.0;0.0;1;0.0;-0.02;-0.06;-0.04;0.0;0.0;1.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0309;0.0;0.0;0.0;-0.19;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2bl3hdm49yj3nhnvngy8p6qs4;val-rma;Real Madrid;1fkntyd2z8e169yh98k0zst90;Franco Martín Mastantuono;Franco Mastantuono;F. Mastantuono;Substitute;Attacker;0;3;0;0;0;8;0;3;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;Away
14083327;1590121;Real Madrid;Valencia;Jorge Cestero;M;28;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2bl3hdm49yj3nhnvngy8p6qs4;val-rma;Real Madrid;ecmpznived7xp45o7bm96csno;Jorge Cestero Sancho;Jorge Cestero;Cestero;Substitute;Midfielder;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Away
