match_id;player_idss;teamss;opponent;player;positionss;shirt_number;totalPassss;accuratePassss;totalLongBalls;accurateLongBalls;goalAssistss;accurateOwnHalfPasses;totalOwnHalfPasses;accurateOppositionHalfPasses;totalOppositionHalfPasses;ballRecovery;savedShotsFromInsideTheBox;penaltyFaced;savesss;totalKeeperSweeper;accurateKeeperSweeper;minutesPlayed;touches;rating;possessionLostCtrl;expectedAssists;totalBallCarriesDistance;ballCarriesCount;totalProgression;keeperSaveValue;totalShots;goalsPrevented;passValueNormalized;dribbleValueNormalized;defensiveValueNormalized;goalkeeperValueNormalized;totalCross;aerialLost;aerialWon;duelLost;duelWon;totalContest;shotOffTargetss;totalClearancess;outfielderBlock;interceptionWon;wasFouledss;foulsss;totalOffsidess;expectedGoals;bestBallCarryProgression;totalProgressiveBallCarriesDistance;progressiveBallCarriesCount;shotValueNormalized;challengeLost;totalTackless;wonTackless;unsuccessfulTouch;dispossessed;onTargetScoringAttempt;penaltyConceded;expectedGoalsOnTarget;keyPass;wonContest;accurateCross;bigChanceCreated;bigChanceMissed;goodHighClaim;blockedScoringAttempt;goalsss;penaltyWon;errorLeadToAShot;lastManTackle;hitWoodwork;errorLeadToAGoal;punches;ownGoals;penaltySave;penaltyMiss;league;season;match;match_slug;teamsw;player_idsw;name;short_name;match_name;positionsw;pos_side;formation_place;accuratePasssw;gameStarted;goalKicks;goalsConceded;minsPlayed;savessw;totalPasssw;formationPlace;foulssw;totalClearancesw;totalSubOff;totalTacklesw;totalThrows;wonTacklesw;blockedScoringAtt;lostCorners;totalScoringAtt;yellowCard;shotOffTargetsw;cornerTaken;wasFouledsw;goalAssistsw;ontargetScoringAtt;wonCorners;goalssw;totalOffsidesw;totalSubOn;redCard;Venue
14083260;1177401;Levante;Athletic Club;Alan Matturro;D;3;12.0;8.0;2.0;0.0;0.0;6.0;7.0;2.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;17.0;12.0;3.0;4.0;0.00024351;25.488010268949;3.0;17.349324952981;0.0;0;0.0;0.0;0.02;-0.07;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;2y25g5wgiygxbp97r22o1a1as;Alan Agustín Matturro Romero;Alan Matturro;A. Matturro;Defender;Left/Centre;6;8;1;0;0;17;0;12;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Away
14083260;984789;Levante;Athletic Club;Manuel Sánchez;D;23;36.0;32.0;4.0;3.0;0.0;24.0;24.0;8.0;12.0;4.0;0.0;0.0;0.0;0.0;0.0;90.0;57.0;6.1;11.0;0.00239835;103.17021686401;11.0;54.23052572781;0.0;0;0.0;-0.09;0.18;-0.6;0.0;3.0;0.0;2.0;1.0;5.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;25.73263899174;25.732868087331;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;d34tmogp5h4rwuo3pcxtwp0fe;Manuel Sánchez de la Peña;Manu Sánchez;Manu Sánchez;Defender;Left;3;32;1;0;4;90;0;36;3;0;2;0;2;6;2;0;1;0;0;0;0;1;0;0;0;0;1;0;0;Away
14083260;1170694;Levante;Athletic Club;Ugo Raghouber;M;14;45.0;41.0;5.0;2.0;0.0;35.0;35.0;6.0;10.0;2.0;0.0;0.0;0.0;0.0;0.0;81.0;55.0;7.5;4.0;0.00337067;85.7951853642;14.0;25.885831856704;0.0;0;0.0;0.06;0.14;1.0;0.0;0.0;0.0;1.0;1.0;5.0;1.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;dlxi9jrz36ge900qdsd9c0mlm;Ugo Raghouber;Ugo Raghouber;U. Raghouber;Defensive Midfielder;Centre/Right;8;41;1;0;2;81;0;45;8;0;4;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Away
14083260;927066;Levante;Athletic Club;Pablo Martínez;M;10;32.0;18.0;8.0;3.0;0.0;11.0;15.0;7.0;17.0;4.0;0.0;0.0;0.0;0.0;0.0;65.0;40.0;6.5;17.0;0.280434;84.198011351838;8.0;21.256260671844;0.0;0;0.0;0.37;0.17;-0.28;0.0;5.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;16.18877376901;20.237403884886;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;e98i1kwb733b830mk2wqdlene;Pablo Martínez Andrés;Pablo Martínez;Pablo Martínez;Defensive Midfielder;Left/Centre;4;18;1;0;2;65;0;32;4;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;Away
14083260;1649919;Levante;Athletic Club;Kareem Tunde;M;26;30.0;20.0;1.0;0.0;0.0;11.0;16.0;9.0;14.0;7.0;0.0;0.0;0.0;0.0;0.0;90.0;49.0;6.6;16.0;0.0155149;108.44784324732;17.0;22.753854869743;0.0;0;0.0;-0.16;0.16;-0.17;0.0;1.0;2.0;0.0;6.0;10.0;5.0;0.0;1.0;0.0;1.0;4.0;1.0;0.0;0.0;10.144879895138;12.473572423328;1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;20s72mrpp0gl3hd333zaows2c;Kareem Tunde Ruiz;Kareem Tunde;Kareem Tunde;Attacking Midfielder;Right;7;20;1;0;4;90;0;30;7;1;1;0;2;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;Away
14083260;1010656;Levante;Athletic Club;Carlos Álvarez;M;24;17.0;9.0;1.0;1.0;0.0;1.0;2.0;8.0;15.0;1.0;0.0;0.0;0.0;0.0;0.0;45.0;24.0;6.3;12.0;0.00729173;54.648780234423;6.0;34.55970978167;0.0;0;0.0;-0.1;-0.41;-0.04;0.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;21.663898563483;21.72923194685;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;6gtfe9aysdrcht4v2rluu0ley;Carlos Álvarez Rivera;Carlos Álvarez;Carlos Álvarez;Attacking Midfielder;Centre;10;9;1;0;2;45;0;17;10;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;Away
14083260;1014042;Levante;Athletic Club;Iván Romero;M;9;21.0;16.0;1.0;1.0;0.0;10.0;11.0;6.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;65.0;34.0;6.3;10.0;0.00693045;53.896421416355;6.0;15.347171629903;0.0;2;0.0;-0.06;0.04;-0.16;0.0;1.0;2.0;3.0;4.0;8.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.3771;11.700351206971;11.862449156898;1.0;-0.59;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0253;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;8kj8kbwbfiqloxiilj0i00ep6;Iván Romero de Ávila Araque;Iván Romero;Iván Romero;Attacking Midfielder;Left;11;16;1;0;2;65;0;21;11;0;0;1;0;1;0;0;0;2;0;1;0;2;0;1;0;0;0;0;0;Away
14083260;1393673;Levante;Athletic Club;Etta Eyong;F;21;17.0;12.0;2.0;0.0;0.0;8.0;10.0;4.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;90.0;35.0;6.5;14.0;0.225058;87.748725087441;8.0;47.521748200922;0.0;1;0.0;-0.05;0.26;-0.02;0.0;3.0;6.0;1.0;11.0;6.0;3.0;0.0;1.0;0.0;1.0;2.0;3.0;0.0;0.0072;25.671390922568;28.285862917719;1.0;-0.03;0.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;bl3o0pt262qax5cwv4jeu82s4;Karl Edouard Blaise Etta Eyong;Karl Etta Eyong;K. Etta Eyong;Striker;Centre;9;12;1;0;4;90;0;17;9;3;1;0;1;0;0;1;0;1;0;0;0;2;0;0;2;0;0;0;0;Away
14083260;1083832;Levante;Athletic Club;Kervin Arriaga;M;16;29.0;24.0;3.0;2.0;0.0;19.0;20.0;5.0;9.0;2.0;0.0;0.0;0.0;0.0;0.0;44.0;34.0;6.7;5.0;0.00117909;32.908485497505;6.0;23.065048697603;0.0;1;0.0;-0.22;0.03;-0.04;0.0;0.0;0.0;2.0;1.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0539;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;kdf39fz73dd5n2nzlsuwbq3t;Kervin Fabián Arriaga Villanueva;Kervin Arriaga;K. Arriaga;Substitute;Midfielder;0;24;0;0;1;44;0;29;0;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;0;1;1;0;Away
14083260;813574;Levante;Athletic Club;Unai Elgezabal;D;5;16.0;14.0;0.0;0.0;0.0;12.0;13.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;25.0;22.0;7.3;2.0;0.00042445;53.081925734538;8.0;19.189105245359;0.0;1;0.0;0.01;0.02;-0.31;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0321;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;4ig4kv8c1xew1jlsy1k2iga21;Unai Elgezabal Udondo;Unai Elgezabal;Unai Elgezabal;Substitute;Defender;0;14;0;0;2;25;0;16;0;0;3;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;Away
14083260;1010383;Levante;Athletic Club;Jon Ander Olasagasti;M;8;11.0;7.0;2.0;0.0;0.0;5.0;7.0;2.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;25.0;21.0;7.7;8.0;0.00697046;38.482780806314;5.0;35.407209572993;0.0;1;0.0;0.03;0.03;0.22;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0428;0.0;0.0;0.0;0.55;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.7162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;6lnttemmflhxp700fr069ty0a;Jon Ander Olasagasti Imizcoz;Jon Olasagasti;Jon Olasagasti;Substitute;Midfielder;0;7;0;0;2;25;0;11;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;Away
14083260;1649918;Levante;Athletic Club;Carlos Espí;F;19;3.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;10.0;6.6;2.0;0.00060634;4.2953463189829;1.0;-3.6051231027846;0.0;0;0.0;-0.06;-0.02;-0.06;0.0;0.0;1.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;cbh5v5yi380uvbt5z2xbxemfo;Carlos Espí Escrihuela;Carlos Espí;Carlos Espí;Substitute;Attacker;0;2;0;0;2;25;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;Away
14083260;992331;Levante;Athletic Club;Iker Losada;F;18;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;3.0;6.4;0.0;1.275e-05;6.3417864990868;1.0;-3.7750681886337;0.0;0;0.0;0.0;-0.04;0.13;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;38igxi5sn8v00xtciwhqb44fe;Iker Losada Aragunde;Iker Losada;Iker Losada;Substitute;Attacker;0;1;0;0;2;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Away
14083260;1869106;Levante;Athletic Club;Paco Cortés;F;27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;6w641bd5laym8cnxg6mecsmqc;Francisco Cortés Gracia;Paco Cortés;Paco Cortés;Substitute;Attacker;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Away
